PRICE_DATE,PRICE_YEAR,PRICE_MONTH,REGION_NAME,ISLAND_GROUP,MARKET_NAME,PROVINCE_NAME,COMMODITY_NAME,COMMODITY_CATEGORY,UNIT,PRICE_TYPE,PRICE_PHP,PRICE_USD,PRICE_USD_CURRENT_RATE,CURRENT_USD_PHP_RATE,REGIONAL_FOOD_CPI,PRICE_TO_CPI_RATIO,MONTHLY_BSP_RATE
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Fish (roundscad),"Meat, Fish And Eggs",KG,Retail,171.43,3.1211,3.129249714,54.7831,124.327551948,137.8858,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Fish (tilapia),"Meat, Fish And Eggs",KG,Retail,143.13,2.6058,2.612667045,54.7831,124.327551948,115.1233,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Fish (tilapia),"Meat, Fish And Eggs",KG,Retail,150,2.7309,2.738070682,54.7831,124.327551948,120.649,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Fish (tilapia),"Meat, Fish And Eggs",KG,Retail,151.25,2.7537,2.760887938,54.7831,124.327551948,121.6545,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Fish (tilapia),"Meat, Fish And Eggs",KG,Retail,150,2.7309,2.738070682,54.7831,124.327551948,120.649,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Garlic,Vegetables And Fruits,KG,Retail,177.5,3.2316,3.240050307,54.7831,124.327551948,142.768,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Ginger,Vegetables And Fruits,KG,Retail,56.25,1.0241,1.026776506,54.7831,124.327551948,45.2434,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Groundnuts (shelled),Pulses And Nuts,KG,Retail,107.71,1.961,1.966117288,54.7831,124.327551948,86.6341,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Groundnuts (unshelled),Pulses And Nuts,KG,Retail,70,1.2744,1.277766318,54.7831,124.327551948,56.3029,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Groundnuts (unshelled),Pulses And Nuts,KG,Retail,74.29,1.3525,1.35607514,54.7831,124.327551948,59.7534,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Mandarins,Vegetables And Fruits,KG,Retail,37.5,0.6827,0.6845176706,54.7831,124.327551948,30.1623,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Mandarins,Vegetables And Fruits,KG,Retail,69.29,1.2615,1.264806117,54.7831,124.327551948,55.7318,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Mandarins,Vegetables And Fruits,KG,Retail,50.63,0.9218,0.9241901243,54.7831,124.327551948,40.7231,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Mangoes (carabao),Vegetables And Fruits,KG,Retail,181.67,3.3075,3.316168672,54.7831,124.327551948,146.1221,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Mangoes (carabao),Vegetables And Fruits,KG,Retail,147.5,2.6854,2.692436171,54.7831,124.327551948,118.6382,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Meat (pork),"Meat, Fish And Eggs",KG,Retail,297.14,5.4097,5.423935484,54.7831,124.327551948,238.9977,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Meat (pork),"Meat, Fish And Eggs",KG,Retail,293.57,5.3447,5.358769402,54.7831,124.327551948,236.1263,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Meat (pork),"Meat, Fish And Eggs",KG,Retail,293.75,5.348,5.362055086,54.7831,124.327551948,236.271,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,"Meat (pork, with bones)","Meat, Fish And Eggs",KG,Retail,261.88,4.7678,4.780306335,54.7831,124.327551948,210.6371,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,"Meat (pork, with bones)","Meat, Fish And Eggs",KG,Retail,296.25,5.3935,5.407689598,54.7831,124.327551948,238.2819,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,"Meat (pork, with bones)","Meat, Fish And Eggs",KG,Retail,288.75,5.257,5.270786064,54.7831,124.327551948,232.2494,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,"Meat (pork, with bones)","Meat, Fish And Eggs",KG,Retail,273.75,4.9839,4.996978995,54.7831,124.327551948,220.1845,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Onions (red),Vegetables And Fruits,KG,Retail,261.25,4.7563,4.768806438,54.7831,124.327551948,210.1304,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Pineapples,Vegetables And Fruits,KG,Retail,41.88,0.7625,0.7644693345,54.7831,124.327551948,33.6852,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,"Rice (regular, milled)",Cereals And Tubers,KG,Retail,36.56,0.6656,0.6673590943,54.7831,124.327551948,29.4062,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Rice (special),Cereals And Tubers,KG,Retail,48,0.8739,0.8761826184,54.7831,124.327551948,38.6077,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Rice (special),Cereals And Tubers,KG,Retail,52.5,0.9558,0.9583247388,54.7831,124.327551948,42.2272,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Rice (special),Cereals And Tubers,KG,Retail,49.5,0.9012,0.9035633252,54.7831,124.327551948,39.8142,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Rice (special),Cereals And Tubers,KG,Retail,48.38,0.8808,0.8831190641,54.7831,124.327551948,38.9133,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Rice (well milled),Cereals And Tubers,KG,Retail,40.81,0.743,0.7449377637,54.7831,124.327551948,32.8246,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Rice (well milled),Cereals And Tubers,KG,Retail,39.5,0.7191,0.7210252797,54.7831,124.327551948,31.7709,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Rice (well milled),Cereals And Tubers,KG,Retail,40.05,0.7291,0.7310648722,54.7831,124.327551948,32.2133,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Rice (well milled),Cereals And Tubers,KG,Retail,42.44,0.7727,0.7746914651,54.7831,124.327551948,34.1356,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Semolina (yellow),Cereals And Tubers,KG,Retail,30.13,0.5485,0.5499871311,54.7831,124.327551948,24.2344,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Semolina (yellow),Cereals And Tubers,KG,Retail,28.75,0.5234,0.5247968808,54.7831,124.327551948,23.1244,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Shrimp (endeavor),"Meat, Fish And Eggs",KG,Retail,620,11.2877,11.317358821,54.7831,124.327551948,498.6827,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Isabela,Isabela,Shrimp (tiger),"Meat, Fish And Eggs",KG,Retail,635,11.5608,11.591165889,54.7831,124.327551948,510.7476,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Squashes,Vegetables And Fruits,KG,Retail,45,0.8193,0.8214212047,54.7831,124.327551948,36.1947,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Quirino,Quirino,Squashes,Vegetables And Fruits,KG,Retail,57.5,1.0468,1.049593762,54.7831,124.327551948,46.2488,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Cagayan,Cagayan,Squashes,Vegetables And Fruits,KG,Retail,46.25,0.842,0.8442384604,54.7831,124.327551948,37.2001,54.7831
2023-02-15,2023,2,Region II - Cagayan Valley,Luzon,Nueva Vizcaya,Nueva Vizcaya,Sweet Potato leaves,Vegetables And Fruits,KG,Retail,22.5,0.4096,0.4107106024,54.7831,124.327551948,18.0974,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Anchovies,"Meat, Fish And Eggs",KG,Retail,153.33,2.7915,2.798855852,54.7831,132.768887945,115.4864,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Anchovies,"Meat, Fish And Eggs",KG,Retail,153.75,2.7992,2.806522449,54.7831,132.768887945,115.8027,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Anchovies,"Meat, Fish And Eggs",KG,Retail,143.33,2.6095,2.616317806,54.7831,132.768887945,107.9545,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Anchovies,"Meat, Fish And Eggs",KG,Retail,151.67,2.7613,2.768554536,54.7831,132.768887945,114.2361,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Anchovies,"Meat, Fish And Eggs",KG,Retail,153.57,2.7959,2.803236765,54.7831,132.768887945,115.6672,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Anchovies,"Meat, Fish And Eggs",KG,Retail,166.67,3.0344,3.042361604,54.7831,132.768887945,125.5339,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Bananas (lakatan),Vegetables And Fruits,KG,Retail,88.13,1.6045,1.608707795,54.7831,132.768887945,66.3785,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Bananas (lakatan),Vegetables And Fruits,KG,Retail,83.25,1.5156,1.519629229,54.7831,132.768887945,62.7029,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Bananas (lakatan),Vegetables And Fruits,KG,Retail,78.13,1.4224,1.426169749,54.7831,132.768887945,58.8466,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Bananas (lakatan),Vegetables And Fruits,KG,Retail,68.75,1.2517,1.254949063,54.7831,132.768887945,51.7817,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Bananas (lakatan),Vegetables And Fruits,KG,Retail,83.13,1.5135,1.517438772,54.7831,132.768887945,62.6126,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Bananas (lakatan),Vegetables And Fruits,KG,Retail,85.63,1.559,1.563073284,54.7831,132.768887945,64.4955,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Bananas (lakatan),Vegetables And Fruits,KG,Retail,100.38,1.8275,1.832316901,54.7831,132.768887945,75.6051,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Bananas (latundan),Vegetables And Fruits,KG,Retail,62.5,1.1379,1.140862784,54.7831,132.768887945,47.0743,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Bananas (latundan),Vegetables And Fruits,KG,Retail,41.88,0.7625,0.7644693345,54.7831,132.768887945,31.5435,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Bananas (latundan),Vegetables And Fruits,KG,Retail,50,0.9103,0.9126902275,54.7831,132.768887945,37.6594,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Bananas (latundan),Vegetables And Fruits,KG,Retail,62.75,1.1424,1.145426235,54.7831,132.768887945,47.2626,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Bananas (latundan),Vegetables And Fruits,KG,Retail,79.75,1.4519,1.455740913,54.7831,132.768887945,60.0668,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Bananas (saba),Vegetables And Fruits,KG,Retail,26.88,0.4894,0.4906622663,54.7831,132.768887945,20.2457,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Bananas (saba),Vegetables And Fruits,KG,Retail,46.88,0.8535,0.8557383573,54.7831,132.768887945,35.3095,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Bananas (saba),Vegetables And Fruits,KG,Retail,30.63,0.5576,0.5591140333,54.7831,132.768887945,23.0702,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,103.75,1.8889,1.893832222,54.7831,132.768887945,78.1433,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,141.25,2.5716,2.578349893,54.7831,132.768887945,106.3879,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,162.5,2.9585,2.966243239,54.7831,132.768887945,122.3931,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,"Beans (green, fresh)",Vegetables And Fruits,KG,Retail,123.63,2.2508,2.256717856,54.7831,132.768887945,93.1167,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Beans (mung),Pulses And Nuts,KG,Retail,97.88,1.782,1.786682389,54.7831,132.768887945,73.7221,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Beans (mung),Pulses And Nuts,KG,Retail,115.63,2.1052,2.11068742,54.7831,132.768887945,87.0912,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Beans (mung),Pulses And Nuts,KG,Retail,123.5,2.2484,2.254344862,54.7831,132.768887945,93.0188,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Beans (mung),Pulses And Nuts,KG,Retail,122.5,2.2302,2.236091057,54.7831,132.768887945,92.2656,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Beans (mung),Pulses And Nuts,KG,Retail,115.5,2.1028,2.108314425,54.7831,132.768887945,86.9933,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Beans (mung),Pulses And Nuts,KG,Retail,103.75,1.8889,1.893832222,54.7831,132.768887945,78.1433,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Beans (string),Vegetables And Fruits,KG,Retail,108.13,1.9686,1.973783886,54.7831,132.768887945,81.4423,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Bitter melon,Vegetables And Fruits,KG,Retail,91.88,1.6728,1.677159562,54.7831,132.768887945,69.203,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Bitter melon,Vegetables And Fruits,KG,Retail,106.25,1.9344,1.939466733,54.7831,132.768887945,80.0263,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Bitter melon,Vegetables And Fruits,KG,Retail,147.5,2.6854,2.692436171,54.7831,132.768887945,111.0953,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Bitter melon,Vegetables And Fruits,KG,Retail,160.75,2.9266,2.934299081,54.7831,132.768887945,121.0751,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Bitter melon,Vegetables And Fruits,KG,Retail,162.88,2.9654,2.973179685,54.7831,132.768887945,122.6793,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Bitter melon,Vegetables And Fruits,KG,Retail,142,2.5852,2.592040246,54.7831,132.768887945,106.9528,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Bitter melon,Vegetables And Fruits,KG,Retail,156.38,2.8471,2.854529955,54.7831,132.768887945,117.7836,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Bottle gourd,Vegetables And Fruits,KG,Retail,38.13,0.6942,0.6960175675,54.7831,132.768887945,28.7191,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Bottle gourd,Vegetables And Fruits,KG,Retail,34.38,0.6259,0.6275658004,54.7831,132.768887945,25.8946,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Bottle gourd,Vegetables And Fruits,KG,Retail,52.5,0.9558,0.9583247388,54.7831,132.768887945,39.5424,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Cabbage,Vegetables And Fruits,KG,Retail,108.75,1.9799,1.985101245,54.7831,132.768887945,81.9092,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Cabbage,Vegetables And Fruits,KG,Retail,76.25,1.3882,1.391852597,54.7831,132.768887945,57.4306,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Cabbage,Vegetables And Fruits,KG,Retail,54.63,0.9946,0.9972053425,54.7831,132.768887945,41.1467,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Cabbage,Vegetables And Fruits,KG,Retail,64.5,1.1743,1.177370393,54.7831,132.768887945,48.5807,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Cabbage,Vegetables And Fruits,KG,Retail,99.88,1.8184,1.823189998,54.7831,132.768887945,75.2285,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Calamansi,Vegetables And Fruits,KG,Retail,66.13,1.204,1.207124095,54.7831,132.768887945,49.8084,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Calamansi,Vegetables And Fruits,KG,Retail,64.75,1.1788,1.181933845,54.7831,132.768887945,48.769,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Calamansi,Vegetables And Fruits,KG,Retail,91.25,1.6613,1.665659665,54.7831,132.768887945,68.7285,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Calamansi,Vegetables And Fruits,KG,Retail,101.88,1.8548,1.859697607,54.7831,132.768887945,76.7348,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Carrots,Vegetables And Fruits,KG,Retail,56.25,1.0241,1.026776506,54.7831,132.768887945,42.3669,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Carrots,Vegetables And Fruits,KG,Retail,107.5,1.9571,1.962283989,54.7831,132.768887945,80.9678,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Carrots,Vegetables And Fruits,KG,Retail,69.25,1.2608,1.264075965,54.7831,132.768887945,52.1583,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Choko,Vegetables And Fruits,KG,Retail,51.25,0.9331,0.9355074831,54.7831,132.768887945,38.6009,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Choko,Vegetables And Fruits,KG,Retail,62.5,1.1379,1.140862784,54.7831,132.768887945,47.0743,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Choko,Vegetables And Fruits,KG,Retail,60.13,1.0947,1.097601268,54.7831,132.768887945,45.2892,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Choko,Vegetables And Fruits,KG,Retail,56.75,1.0332,1.035903408,54.7831,132.768887945,42.7434,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Choko,Vegetables And Fruits,KG,Retail,50,0.9103,0.9126902275,54.7831,132.768887945,37.6594,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Choko,Vegetables And Fruits,KG,Retail,58.63,1.0674,1.070220561,54.7831,132.768887945,44.1594,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Coconut,Vegetables And Fruits,KG,Retail,33.33,0.6068,0.6083993056,54.7831,132.768887945,25.1038,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Coconut,Vegetables And Fruits,KG,Retail,35.63,0.6487,0.6503830561,54.7831,132.768887945,26.8361,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Coconut,Vegetables And Fruits,KG,Retail,17.75,0.3232,0.3240050307,54.7831,132.768887945,13.3691,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Coconut,Vegetables And Fruits,KG,Retail,34.88,0.635,0.6366927027,54.7831,132.768887945,26.2712,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Coconut,Vegetables And Fruits,KG,Retail,34.38,0.6259,0.6275658004,54.7831,132.768887945,25.8946,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Coconut,Vegetables And Fruits,KG,Retail,36.88,0.6714,0.6732003118,54.7831,132.768887945,27.7776,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Crab,"Meat, Fish And Eggs",KG,Retail,350,6.3721,6.388831592,54.7831,132.768887945,263.616,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Crab,"Meat, Fish And Eggs",KG,Retail,471,8.575,8.597541943,54.7831,132.768887945,354.7518,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Crab,"Meat, Fish And Eggs",KG,Retail,405,7.3734,7.392790842,54.7831,132.768887945,305.0413,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Crab,"Meat, Fish And Eggs",KG,Retail,220,4.0053,4.015837001,54.7831,132.768887945,165.7015,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Crab,"Meat, Fish And Eggs",KG,Retail,311.67,5.6743,5.689163264,54.7831,132.768887945,234.7463,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Eggplants,Vegetables And Fruits,KG,Retail,116.13,2.1143,2.119814322,54.7831,132.768887945,87.4678,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Eggplants,Vegetables And Fruits,KG,Retail,111,2.0209,2.026172305,54.7831,132.768887945,83.6039,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Eggplants,Vegetables And Fruits,KG,Retail,117.5,2.1392,2.144822035,54.7831,132.768887945,88.4996,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Eggplants,Vegetables And Fruits,KG,Retail,101.88,1.8548,1.859697607,54.7831,132.768887945,76.7348,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Eggplants,Vegetables And Fruits,KG,Retail,113,2.0573,2.062679914,54.7831,132.768887945,85.1103,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Eggplants,Vegetables And Fruits,KG,Retail,107.63,1.9595,1.964656984,54.7831,132.768887945,81.0657,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Eggplants,Vegetables And Fruits,KG,Retail,121.13,2.2053,2.211083345,54.7831,132.768887945,91.2337,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Eggs,"Meat, Fish And Eggs",UNIT,Retail,9.37,0.1706,0.1710381486,54.7831,132.768887945,7.0574,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Eggs,"Meat, Fish And Eggs",UNIT,Retail,8.44,0.1537,0.1540621104,54.7831,132.768887945,6.3569,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Zambales,Zambales,Eggs,"Meat, Fish And Eggs",UNIT,Retail,9.5,0.173,0.1734111432,54.7831,132.768887945,7.1553,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Eggs,"Meat, Fish And Eggs",UNIT,Retail,8.02,0.146,0.1463955125,54.7831,132.768887945,6.0406,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Eggs,"Meat, Fish And Eggs",UNIT,Retail,9.63,0.1753,0.1757841378,54.7831,132.768887945,7.2532,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Pampanga,Bulacan,Eggs (duck),"Meat, Fish And Eggs",UNIT,Retail,9,0.1639,0.1642842409,54.7831,132.768887945,6.7787,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Eggs (duck),"Meat, Fish And Eggs",UNIT,Retail,11.69,0.2128,0.2133869752,54.7831,132.768887945,8.8048,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,Fish (frigate tuna),"Meat, Fish And Eggs",KG,Retail,254.75,4.638,4.650156709,54.7831,132.768887945,191.8748,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Fish (frigate tuna),"Meat, Fish And Eggs",KG,Retail,286.25,5.2115,5.225151552,54.7831,132.768887945,215.6002,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Tarlac,Tarlac,"Fish (mackerel, fresh)","Meat, Fish And Eggs",KG,Retail,357.25,6.5041,6.521171675,54.7831,132.768887945,269.0766,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bulacan,Bulacan,Fish (milkfish),"Meat, Fish And Eggs",KG,Retail,208.75,3.8005,3.8104817,54.7831,132.768887945,157.2281,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Bataan,Bataan,Fish (milkfish),"Meat, Fish And Eggs",KG,Retail,183.33,3.3377,3.346469988,54.7831,132.768887945,138.082,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Aurora,Aurora,Fish (milkfish),"Meat, Fish And Eggs",KG,Retail,206.25,3.755,3.764847188,54.7831,132.768887945,155.3451,54.7831
2023-02-15,2023,2,Region III - Central Luzon,Luzon,Nueva Ecija,Nueva Ecija,Fish (milkfish),"Meat, Fish And Eggs",KG,Retail,204.38,3.7209,3.730712574,54.7831,132.768887945,153.9367,54.7831
